"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W20","S.W36","S.W37"
"1854","Eukaryota;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;NA;","3.7e-05","5.5e-05","5.3e-05","3.6e-05","4.4e-05","1.2e-05","3.7e-05","1.8e-05","9e-06","2.1e-05","2.1e-05","3.3e-05","4.6e-05","7.1e-05","3e-06","9.1e-05","2.9e-05","3e-06"
"1855","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Sulfurivirga;NA;","3.7e-05","2.9e-05","1.3e-05","2.9e-05","1.2e-05","5e-06","8.1e-05","0.000277","7.7e-05","5.5e-05","4.5e-05","9e-06","1.3e-05","5.9e-05","1.3e-05","6.6e-05","6.1e-05","9.4e-05"
"1856","Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Paraferrimonas;NA;","3.7e-05","7.1e-05","7.4e-05","2.6e-05","0.000166","2.6e-05","0.00011","0.000105","0.000194","2.5e-05","6.6e-05","7.2e-05","3.8e-05","0.000289","1.1e-05","0.000116","6.7e-05","0.00014"
"1857","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Marixanthomonas;NA;","3.7e-05","5e-05","4.4e-05","3.1e-05","6.6e-05","3.8e-05","1.5e-05","6.5e-05","0.000117","5e-05","4.2e-05","3.3e-05","3.5e-05","3.8e-05","3.2e-05","3e-06","0.000112","8.4e-05"
"1858","Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;NA;","3.7e-05","4.7e-05","2.6e-05","8.8e-05","5.8e-05","5.4e-05","3.7e-05","8e-05","1.7e-05","0.000119","5.6e-05","7.2e-05","8.3e-05","0.000109","4.3e-05","6e-06","9.6e-05","0.000196"
"1859","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pseudacidovorax;NA;","3.7e-05","6.8e-05","2.6e-05","1.4e-05","4.4e-05","1.4e-05","6.2e-05","4e-05","3.1e-05","4.6e-05","1e-05","2.7e-05","1e-05","4.2e-05","3e-06","6.3e-05","3.9e-05","5.6e-05"
"1860","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Eudoraea;NA;","3.7e-05","1.3e-05","0.000236","3.3e-05","0.000672","8.4e-05","0.000114","6.8e-05","8.6e-05","9.4e-05","1.4e-05","3e-05","5.8e-05","4.6e-05","1.1e-05","0.000113","0.000122","4.9e-05"
"1861","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Frondihabitans;NA;","3.7e-05","1.3e-05","9e-06","5e-05","8e-06","2e-06","8.8e-05","1.5e-05","9e-06","1.4e-05","2.8e-05","9e-06","3e-05","3.4e-05","8e-06","0","0.000125","4.5e-05"
"1862","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Candidatus Nitrotoga;NA;","3.7e-05","7.3e-05","7e-05","3.1e-05","3.2e-05","4.2e-05","0.000195","0.000428","0.000174","5.2e-05","7.7e-05","2.4e-05","4.2e-05","4.2e-05","1.1e-05","0.000256","0.000135","0.000108"
"1863","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatirhabdium;NA;","3.7e-05","4.7e-05","3.1e-05","6.4e-05","3.4e-05","3.3e-05","1.8e-05","0.000419","3.1e-05","8.9e-05","8.4e-05","6.6e-05","2.2e-05","3.8e-05","8e-06","2.8e-05","3.9e-05","6.6e-05"
"1864","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria;NA;","3.7e-05","2.4e-05","4.8e-05","2.1e-05","5.2e-05","2.8e-05","4.8e-05","4.6e-05","0.000123","6.4e-05","3.1e-05","4.5e-05","4.2e-05","2.9e-05","9.4e-05","1.9e-05","6.7e-05","9.4e-05"
"1865","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicimonas;NA;","3.7e-05","3.4e-05","1.3e-05","5.2e-05","5.1e-05","5.4e-05","1.8e-05","0","1.1e-05","2.1e-05","5.6e-05","4.8e-05","2.9e-05","8.8e-05","2.4e-05","0","5.8e-05","7e-05"
"1866","Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Natribacillus;NA;","3.7e-05","0.000105","3.1e-05","3.1e-05","1.7e-05","0.000127","1.5e-05","3e-06","3e-06","2.7e-05","4.2e-05","2.1e-05","6.6e-05","4.2e-05","0.000115","3e-06","1.6e-05","1.4e-05"
"1867","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Imtechella;NA;","3.7e-05","2.4e-05","0.000201","8.3e-05","0.000102","0.00011","2.6e-05","7.4e-05","6.6e-05","3e-05","2.8e-05","1.2e-05","1.9e-05","0.000101","3.2e-05","9e-06","0.00018","5.6e-05"
"1868","Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Litorilinea;NA;","3.7e-05","4.7e-05","7e-05","0.000157","4.4e-05","8.7e-05","0.000147","2.5e-05","6.3e-05","0.000107","9.8e-05","5.7e-05","6.6e-05","7.1e-05","4.8e-05","1.9e-05","3.9e-05","7e-06"
"1869","Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Gayadomonas;NA;","3.7e-05","9.7e-05","2.2e-05","3.3e-05","3.7e-05","5e-06","1.8e-05","2.2e-05","0.000182","2.1e-05","2.8e-05","1.8e-05","1.4e-05","0.000373","5e-06","1.9e-05","3.9e-05","1e-05"
"1870","Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Candidatus Methanoperedenaceae;Candidatus Methanoperedens;NA;","3.7e-05","4.5e-05","0.000149","5.5e-05","4.1e-05","1.6e-05","1.5e-05","9e-06","2.3e-05","1.4e-05","2.8e-05","1.8e-05","3.7e-05","2.1e-05","1.3e-05","6e-06","6e-06","1.4e-05"
"1871","Bacteria;Proteobacteria;Gammaproteobacteria;NA;Candidatus Competibacteraceae;Plasticicumulans;NA;","3.7e-05","6e-05","0.00018","5.7e-05","0.000337","2.6e-05","6.2e-05","0.000496","8.6e-05","7.5e-05","5.6e-05","5.1e-05","1.9e-05","0.000117","1.9e-05","9.1e-05","3.9e-05","0.000147"
"1872","Bacteria;Proteobacteria;Gammaproteobacteria;NA;Candidatus Competibacteraceae;Candidatus Contendobacter;NA;","3.7e-05","5.8e-05","7.9e-05","9.7e-05","5.6e-05","6.8e-05","9.6e-05","4.6e-05","0.000145","1.4e-05","6.6e-05","8.4e-05","3.8e-05","4.6e-05","5.4e-05","9.7e-05","4.5e-05","4.2e-05"
"1873","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;NA;","3.7e-05","3.4e-05","9.2e-05","0.000112","0.00012","1.2e-05","1.5e-05","0.000142","4.3e-05","2.7e-05","3.5e-05","8.1e-05","5e-05","3.4e-05","1.3e-05","0","0.000202","0.000196"
"1874","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paenirhodobacter;NA;","3.7e-05","0","3.9e-05","7e-06","3e-06","0","0","3e-06","2e-05","1.6e-05","3e-06","9e-06","5e-06","4e-06","1.3e-05","0","2.6e-05","1.4e-05"
"1875","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfocarbo;NA;","3.7e-05","5.8e-05","1.3e-05","5.2e-05","4.1e-05","4.7e-05","3.3e-05","0.000219","6.6e-05","6.4e-05","3.8e-05","5.1e-05","5.1e-05","5e-05","1.9e-05","2.5e-05","5.1e-05","4.9e-05"
"1876","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiglans;NA;","3.7e-05","6.5e-05","7.4e-05","7.4e-05","2.5e-05","9.4e-05","0.000147","9e-06","8.3e-05","3.4e-05","3.1e-05","9.6e-05","4.5e-05","8.8e-05","4.6e-05","2.2e-05","8.4e-05","0.000258"
"1877","Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Aliicoccus;NA;","3.7e-05","3.4e-05","3.9e-05","9.3e-05","4.6e-05","0.000103","5.5e-05","0.000194","0.000322","5.2e-05","0.000126","4.8e-05","5e-05","2.9e-05","8e-06","2.5e-05","0.000128","2.8e-05"
"1878","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Candidatus Tenderia;NA;","3.7e-05","2.1e-05","6.6e-05","5.2e-05","2e-06","1.9e-05","4.8e-05","2.5e-05","3.1e-05","1.1e-05","4.2e-05","7.2e-05","2.1e-05","4e-06","7e-05","3.4e-05","2.2e-05","1.7e-05"
"1879","Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Cephaloticoccus;NA;","3.7e-05","9.2e-05","0.000114","3.3e-05","2.4e-05","2.8e-05","1.5e-05","0.000539","7.4e-05","6.8e-05","7.3e-05","6e-05","1.8e-05","1.3e-05","3.2e-05","3.1e-05","1.6e-05","6.3e-05"
"1880","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;Candidatus Tokpelaia;NA;","3.7e-05","0.000157","0.00021","7.8e-05","0.000105","5.9e-05","8.1e-05","0.000262","0.000274","0.000112","4.9e-05","8.1e-05","5.3e-05","0.000377","0.000105","0.000147","0.000289","0.000339"
"1881","Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;Candidatus Thiodiazotropha;NA;","3.7e-05","8e-06","9e-06","1.2e-05","1.2e-05","0","4.4e-05","7.4e-05","5.1e-05","1.1e-05","7e-05","2.7e-05","3e-05","8e-06","1.9e-05","0.000169","0.000109","0.000136"
"1882","Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Fuerstia;NA;","3.7e-05","8.9e-05","7.4e-05","5e-05","3e-05","4e-05","5.1e-05","0.000952","5.7e-05","0.00011","0.000105","2.7e-05","1.1e-05","3.4e-05","5e-06","0.000103","5.1e-05","0.000136"
"1883","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Dankookia;NA;","3.7e-05","2.6e-05","5.7e-05","5e-06","1.2e-05","5e-06","2.9e-05","0.000595","1.1e-05","4.6e-05","1.7e-05","3e-06","2e-06","0","5e-06","2.5e-05","5.8e-05","7e-05"
"1884","Bacteria;Acidobacteria;Vicinamibacteria;NA;Vicinamibacteraceae;Luteitalea;NA;","3.7e-05","1.3e-05","0.000118","7.4e-05","2.4e-05","4.7e-05","5.1e-05","5.5e-05","0.000108","2.5e-05","5.6e-05","7.5e-05","2.6e-05","5e-05","4e-05","3e-06","1.9e-05","9.1e-05"
"1885","Bacteria;Cyanobacteria;NA;Synechococcales;Leptolyngbyaceae;Myxacorys;NA;","3.7e-05","1.6e-05","3.9e-05","1.9e-05","1.2e-05","2.8e-05","4e-05","6e-06","6e-06","1.8e-05","2.8e-05","2.7e-05","1.3e-05","8e-06","2.7e-05","9e-06","1e-05","7e-06"
"1886","Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Caedimonas;NA;","3.7e-05","7.1e-05","0.00018","4.8e-05","1.7e-05","6.8e-05","1.8e-05","9e-06","2.9e-05","1e-04","2.8e-05","9.9e-05","1.9e-05","4.6e-05","9.1e-05","3e-06","0.000154","0.000223"
"1887","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavipsychrobacter;NA;","3.7e-05","7.3e-05","7.4e-05","0.000102","8.8e-05","5.9e-05","9.6e-05","0.000105","0.000103","6.4e-05","0.000126","0.000181","0.000126","5.9e-05","2.4e-05","0.000216","0.000231","8.4e-05"
"1888","Bacteria;Planctomycetes;Phycisphaerae;Sedimentisphaerales;Sedimentisphaeraceae;Limihaloglobus;NA;","3.7e-05","0.000194","0.000166","9e-05","7.4e-05","5.6e-05","2.2e-05","0.000684","3.4e-05","6.8e-05","7.7e-05","2.7e-05","0.000118","9.2e-05","3.2e-05","3.8e-05","2.6e-05","0.000251"
"1889","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Salinibius;NA;","3.7e-05","3.9e-05","2.6e-05","4.3e-05","1.7e-05","9e-06","1.1e-05","2.5e-05","1.7e-05","5e-06","3.1e-05","2.7e-05","8e-06","3.4e-05","4.6e-05","3e-06","1e-05","7e-06"
"1890","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Leptothrix;NA;","3.5e-05","3.7e-05","3.9e-05","4e-05","1e-04","1.4e-05","0.000143","0.000105","6.3e-05","2e-06","5.2e-05","4.5e-05","2.2e-05","8e-06","4.8e-05","6.3e-05","2.2e-05","5.9e-05"
"1891","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Porphyrobacter;NA;","3.5e-05","5.5e-05","0.000219","7.1e-05","0.000521","1.9e-05","4.8e-05","2.8e-05","6.8e-05","3e-05","8e-05","4.8e-05","5.9e-05","9.2e-05","5.9e-05","3e-06","5.5e-05","8e-05"
"1892","Bacteria;Cyanobacteria;NA;Spirulinales;Spirulinaceae;Spirulina;NA;","3.5e-05","0.000115","9.2e-05","4.5e-05","0.000115","8.7e-05","4.4e-05","0.000142","0.000111","0.000128","6.3e-05","7.2e-05","5.3e-05","7.1e-05","7.2e-05","6e-06","1.9e-05","3.8e-05"
"1893","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Piscirickettsia;NA;","3.5e-05","1e-05","3.9e-05","4.3e-05","1.7e-05","5e-06","0","0","0.00018","3.4e-05","4.5e-05","0","3.2e-05","4e-06","2.4e-05","0.000166","5.8e-05","0.000164"
"1894","Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;NA;","3.5e-05","2.9e-05","3.9e-05","0.000176","6.1e-05","2.8e-05","0.000118","0.000179","4e-05","5.9e-05","4.2e-05","0.000123","5.8e-05","5e-05","4.6e-05","1.6e-05","3.9e-05","5.9e-05"
"1895","Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Gigartinaceae;Chondrus;NA;","3.5e-05","6.8e-05","7.9e-05","1.4e-05","3.4e-05","2.3e-05","5.1e-05","2.8e-05","1.4e-05","2.3e-05","1.4e-05","0.000108","1.3e-05","0.000101","3.5e-05","1.3e-05","6.7e-05","1.7e-05"
"1896","Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;NA;","3.5e-05","6.3e-05","3.9e-05","2.6e-05","2.4e-05","3.8e-05","4.8e-05","6e-06","6e-05","9e-06","4.9e-05","4.2e-05","3e-06","1.7e-05","2.7e-05","1.6e-05","3e-06","7.7e-05"
"1897","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Eimeria;NA;","3.5e-05","7.9e-05","0.000188","1.7e-05","2.9e-05","2.6e-05","4.8e-05","3e-06","2.3e-05","0.000189","2.4e-05","7.2e-05","7.5e-05","0.000126","1.6e-05","3e-06","1e-05","2.8e-05"
"1898","Eukaryota;Apicomplexa;Aconoidasida;Piroplasmida;Theileriidae;Theileria;NA;","3.5e-05","7.3e-05","7.9e-05","1.4e-05","5.4e-05","2.8e-05","4.8e-05","9e-06","1.4e-05","7e-06","2.4e-05","8.1e-05","2e-06","0.000109","3e-05","3.4e-05","6e-06","7e-06"
"1899","Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;NA;Ichthyophthirius;NA;","3.5e-05","0.000115","9.6e-05","4e-05","0.000154","2.8e-05","0.000118","6e-06","9e-06","1.1e-05","2.4e-05","8.1e-05","1.4e-05","0.000138","2.7e-05","1.9e-05","1.3e-05","1.4e-05"
"1900","Eukaryota;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces;NA;","3.5e-05","6.5e-05","0.000123","2.1e-05","2.7e-05","9e-06","2.9e-05","1.5e-05","2e-05","1.1e-05","2.8e-05","4.2e-05","1e-05","0.000126","1.9e-05","0","1.3e-05","7e-06"
"1901","Eukaryota;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;NA;","3.5e-05","1e-05","9e-06","2.1e-05","1.7e-05","9e-06","1.8e-05","3e-06","3e-06","2.7e-05","5.6e-05","2.4e-05","8e-06","2.1e-05","5e-06","3e-06","1.3e-05","0"
"1903","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfohalobiaceae;Desulfohalobium;NA;","3.5e-05","9.7e-05","3.5e-05","5.9e-05","6.8e-05","8.2e-05","4.8e-05","0.000274","0.000128","5.2e-05","5.9e-05","7.5e-05","3e-05","0.000168","5.9e-05","5e-05","5.5e-05","9.8e-05"
"1904","Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Corynesporascaceae;Corynespora;NA;","3.5e-05","8e-06","4e-06","1.7e-05","3.4e-05","5e-06","1.1e-05","3e-06","9e-06","2e-06","3e-06","3e-06","1e-05","0","0","0","1.6e-05","0"
"1905","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiorhodovibrio;NA;","3.5e-05","2.6e-05","1.8e-05","7e-06","1.5e-05","1.4e-05","1.1e-05","2.8e-05","0","1.1e-05","3.1e-05","0","6e-06","0","3e-06","3e-06","2.9e-05","1.4e-05"
"1906","Bacteria;Cyanobacteria;NA;Chroococcales;Cyanobacteriaceae;Cyanobacterium;NA;","3.5e-05","0.000215","4.8e-05","3.6e-05","0.000271","3.8e-05","4e-06","0.000253","1.4e-05","4.6e-05","1.4e-05","7.2e-05","3.8e-05","2.1e-05","0.000126","0","1.9e-05","7.7e-05"
"1907","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pelistega;NA;","3.5e-05","6.5e-05","0.000245","0.000176","8e-05","0.00012","0.000559","0.000977","0.00043","0.000345","0.000189","6.9e-05","0.00011","0.000126","6.7e-05","0.000506","0.000392","0.00022"
"1908","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulforegula;NA;","3.5e-05","9.2e-05","8.3e-05","7.1e-05","2.5e-05","4e-05","3.3e-05","4.6e-05","3.4e-05","6.4e-05","6.3e-05","7.5e-05","9.1e-05","8.4e-05","7.5e-05","5.6e-05","4.5e-05","3.5e-05"
"1909","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;NA;","3.5e-05","7.6e-05","5.3e-05","0.000192","3.4e-05","4.2e-05","0.000221","0.000333","0.000291","4.8e-05","0.000234","7.5e-05","4e-05","9.2e-05","0.00015","0.000191","0.000151","0.000157"
"1910","Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;NA;","3.5e-05","0.000131","0.00018","4.5e-05","8e-05","5.9e-05","0.000129","9e-06","1.4e-05","9e-06","1.7e-05","0.000108","8e-06","0.000134","7e-05","6e-06","1.6e-05","3e-06"
"1911","Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Oceanithermus;NA;","3.5e-05","1.3e-05","1.3e-05","5.2e-05","1.7e-05","1.9e-05","1.1e-05","1.5e-05","1.1e-05","5.5e-05","5.2e-05","0.000102","6.1e-05","2.5e-05","1.9e-05","6e-06","1e-05","3e-06"
"1912","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Verminephrobacter;NA;","3.5e-05","2.6e-05","6.1e-05","1.2e-05","2.5e-05","7e-06","8.1e-05","0.000561","5.4e-05","7.3e-05","4.2e-05","9e-06","1e-05","4.2e-05","1.1e-05","7.2e-05","3.5e-05","7.3e-05"
"1913","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Granulibacter;NA;","3.5e-05","5.2e-05","0.000105","3.8e-05","1.9e-05","1.9e-05","7e-06","2.2e-05","4e-05","8e-05","1.4e-05","4.5e-05","2.2e-05","7.1e-05","6.2e-05","1.6e-05","0.000145","4.5e-05"
"1914","Eukaryota;Chytridiomycota;Chytridiomycetes;NA;NA;Blyttiomyces;NA;","3.5e-05","2.1e-05","1.3e-05","2e-06","1.5e-05","0","7e-06","1.8e-05","3e-06","5e-06","1.7e-05","3.3e-05","0","0","1.3e-05","3e-06","3e-06","0"
"1915","Bacteria;Actinobacteria;Actinobacteria;Catenulisporales;Actinospicaceae;Actinospica;NA;","3.5e-05","2.4e-05","3.5e-05","7e-06","2.4e-05","1.4e-05","2.9e-05","0","1.7e-05","3e-05","3e-06","3e-06","2.4e-05","3.4e-05","1.3e-05","0","1.6e-05","1e-05"
"1916","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Humibacillus;NA;","3.5e-05","3e-06","4e-06","0","1.2e-05","0","0","0","3e-06","2e-06","3e-06","6e-06","0","0","3e-06","1.6e-05","0","7e-06"
"1917","Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chitiniphilus;NA;","3.5e-05","4.7e-05","6.6e-05","4e-05","3.2e-05","5.9e-05","0.000265","0.000142","0.00012","1.6e-05","5.2e-05","8.1e-05","3.5e-05","1.7e-05","3.2e-05","0.000147","0.000122","7e-05"
"1918","Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ferrithrix;NA;","3.5e-05","3e-06","9e-06","7.8e-05","3e-06","1.2e-05","2.6e-05","2.5e-05","0.000145","7e-06","1.4e-05","5.7e-05","3.5e-05","1.3e-05","1.3e-05","0","3e-06","1e-05"
"1919","Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Thermosporotrichaceae;Thermosporothrix;NA;","3.5e-05","6.5e-05","8.8e-05","1e-04","3e-05","0.000506","5.1e-05","6e-06","1.7e-05","6.6e-05","3.8e-05","3.3e-05","5e-05","0.000121","3.5e-05","0","1.9e-05","3.5e-05"
"1920","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;NA;","3.5e-05","4.5e-05","0","5.5e-05","4.2e-05","2.3e-05","2.2e-05","1.2e-05","3.1e-05","7.1e-05","2.4e-05","3.6e-05","2.1e-05","0.000117","5e-06","9e-06","6.4e-05","7e-06"
"1921","Bacteria;Candidatus Saccharibacteria;NA;NA;NA;Candidatus Saccharimonas;NA;","3.5e-05","3e-06","1.8e-05","2.9e-05","2.9e-05","9e-06","0.000324","3.1e-05","7.1e-05","1.8e-05","2.4e-05","1.5e-05","0.000133","0.000101","2.7e-05","0","1e-05","3.8e-05"
"1922","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Glycocaulis;NA;","3.5e-05","1.6e-05","3.1e-05","1.2e-05","1.2e-05","2.1e-05","1.5e-05","0.00012","4e-05","2e-06","6.6e-05","6e-05","1.6e-05","8.4e-05","2.1e-05","3.1e-05","3.2e-05","4.9e-05"
"1923","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aureicoccus;NA;","3.5e-05","6.5e-05","5.3e-05","0.000207","0.000201","7.7e-05","0.000103","8e-05","5.1e-05","8e-05","6.3e-05","6.6e-05","6.7e-05","0.000214","3.5e-05","5.3e-05","0.000247","0.000119"
"1924","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Basilea;NA;","3.5e-05","5e-05","0.000114","5.5e-05","1.4e-05","2.1e-05","0.000187","0.000111","0.000171","3e-05","3.8e-05","3.6e-05","3.7e-05","4.2e-05","8e-06","0.000253","0.000215","0.000122"
"1925","Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus Nucleicultrix;NA;","3.5e-05","6e-05","0.000175","2.6e-05","7e-06","4.9e-05","1.5e-05","0.000102","2.6e-05","1.1e-05","1e-05","0.000141","1.3e-05","2.9e-05","1.1e-05","0","0.000106","0.000108"
"1926","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Lentilitoribacter;NA;","3.5e-05","8e-06","1.3e-05","1e-05","7e-06","3.8e-05","4e-06","0","6e-06","0","1.4e-05","9e-06","1e-05","8e-06","2.1e-05","3e-06","0.000106","2.4e-05"
"1927","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Inmirania;NA;","3.5e-05","6.5e-05","1.3e-05","2.6e-05","1.4e-05","1.4e-05","7e-06","0.000213","6e-06","3.4e-05","3.1e-05","1.5e-05","2.2e-05","2.1e-05","3e-06","1.9e-05","2.9e-05","3.5e-05"
"1928","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter;NA;","3.5e-05","5.8e-05","6.1e-05","5.2e-05","5.2e-05","3.5e-05","0.000129","0.000672","0.000237","8.2e-05","5.6e-05","6e-06","6.9e-05","6.7e-05","2.4e-05","9.1e-05","6.1e-05","0.000182"
"1929","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pontivivens;NA;","3.5e-05","0","0","0","2.4e-05","5e-06","0","0","3e-06","0","3e-06","3e-06","6e-06","0","0","0","0.000103","0"
"1930","Eukaryota;NA;Oomycota;Peronosporales;Peronosporaceae;Nothophytophthora;NA;","3.5e-05","1.3e-05","2.2e-05","0","1.2e-05","2e-06","4e-06","0","0","2e-06","7e-06","1.5e-05","5e-06","2.5e-05","5e-06","6e-06","1.3e-05","5.2e-05"
"1931","Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Caviibacterium;NA;","3.5e-05","3.9e-05","1.8e-05","1e-05","2.9e-05","1.9e-05","9.6e-05","0.000521","0.000108","8.9e-05","5.9e-05","1.2e-05","3e-05","6.7e-05","3.5e-05","2.8e-05","1.3e-05","2.4e-05"
"1932","Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Solibacteraceae;Candidatus Sulfopaludibacter;NA;","3.5e-05","8e-06","2.6e-05","5.2e-05","6.3e-05","1.9e-05","6.2e-05","4.6e-05","0.000205","5.2e-05","0.000101","3.6e-05","0.000134","8.4e-05","3e-05","3.8e-05","3.9e-05","0.000203"
"1933","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidibrevibacterium;NA;","3.5e-05","1.8e-05","7.4e-05","2.9e-05","1e-05","5e-06","1.8e-05","1.2e-05","2e-05","9e-06","7e-06","2.1e-05","2.9e-05","8e-06","8e-06","0","1.9e-05","0.000129"
"1934","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aestuariivirgaceae;Aestuariivirga;NA;","3.5e-05","0.000123","0.000127","8.6e-05","3.2e-05","4.7e-05","1.5e-05","3.1e-05","2.9e-05","5.5e-05","7.7e-05","9.3e-05","1.1e-05","0.000109","6.7e-05","3.4e-05","2.6e-05","1.4e-05"
"1935","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Kineobactrum;NA;","3.5e-05","3.4e-05","4e-06","3.8e-05","4.4e-05","2.1e-05","1.5e-05","1.5e-05","2.6e-05","4.6e-05","1.4e-05","2.7e-05","2.4e-05","6.7e-05","5e-06","2.2e-05","8e-05","2.4e-05"
